t,edge_id,vertex1,vertex2,length,average_width,intensity,betweenness_centrality
500.0,1475.0,4255.0,4221.0,18.0,1.0436014276182206,89.57894736842105,0.0
500.0,1476.0,4258.0,4278.0,6.0,1.1183467321065983,99.14285714285714,0.0
500.0,1477.0,4260.0,4261.0,3.0,1.1035533905932735,95.75,0.0
500.0,1478.0,4262.0,4251.0,3.0,1.0,87.0,0.0
500.0,1479.0,4267.0,4274.0,3.0,1.25,104.0,0.0
500.0,1480.0,4269.0,4336.0,14.0,1.393299662440778,98.66666666666669,0.0
500.0,1481.0,4270.0,4285.0,4.0,1.0,85.4,0.0
500.0,1482.0,4272.0,4183.0,23.0,1.1035533905932735,82.45833333333333,0.0
500.0,1483.0,4273.0,4316.0,9.0,1.0828427124746192,83.9,0.0
500.0,1484.0,4276.0,4293.0,11.0,1.0690355937288494,96.33333333333331,0.0
500.0,1485.0,4277.0,4285.0,2.0,1.0,91.66666666666669,0.0
500.0,1486.0,4279.0,4296.0,13.0,1.1474639358747127,88.85714285714286,0.0
500.0,1487.0,4284.0,4229.0,15.0,1.1915309438903738,96.0,0.0
500.0,1488.0,4286.0,4280.0,5.0,1.1666666666666667,82.0,0.0
500.0,1489.0,4287.0,4241.0,15.0,1.0258883476483185,87.25,0.0
500.0,1490.0,4288.0,4386.0,16.0,6.687888160272748,178.2941176470588,0.0
500.0,1491.0,4289.0,4306.0,6.0,1.9163162231961568,131.42857142857142,0.0
500.0,1492.0,4295.0,4303.0,2.0,1.1380711874576983,101.66666666666669,0.0
500.0,1493.0,4298.0,4313.0,4.0,1.282842712474619,94.2,0.0
500.0,1494.0,4299.0,4314.0,3.0,1.25,119.5,0.0
500.0,1495.0,4301.0,4360.0,12.0,1.0318625817210074,88.6923076923077,0.0
500.0,1496.0,4304.0,4303.0,4.0,1.082842712474619,106.0,0.0
500.0,1497.0,4305.0,4373.0,11.0,4.427353291201683,148.58333333333334,0.0
500.0,1498.0,4309.0,4292.0,3.0,1.3106601717798214,90.5,0.0
500.0,1499.0,4310.0,4293.0,3.0,1.1035533905932735,90.5,0.0
500.0,1500.0,4311.0,4312.0,2.0,1.2761423749153966,90.0,0.0
500.0,1501.0,4315.0,4281.0,9.0,1.1,86.1,0.0
500.0,1502.0,4317.0,4271.0,10.0,1.0376557783975542,83.9090909090909,0.0
500.0,1503.0,4318.0,4353.0,6.0,1.8418460324274528,107.85714285714286,0.0
500.0,1504.0,4319.0,4300.0,3.0,1.25,91.75,0.0
500.0,1505.0,4321.0,4290.0,5.0,1.0,88.5,0.0
500.0,1506.0,4323.0,4302.0,4.0,1.0,88.0,0.0
500.0,1507.0,4324.0,4307.0,5.0,1.4023689270621826,92.0,0.0
500.0,1508.0,4327.0,4292.0,6.0,1.320377241017041,90.57142857142856,0.0
500.0,1509.0,4331.0,4271.0,19.0,1.5071067811865475,95.2,0.0
500.0,1510.0,4334.0,4470.0,23.0,6.237439227181774,139.83333333333334,0.0
500.0,1511.0,4338.0,4342.0,7.0,1.2285533905932735,94.375,0.0
500.0,1512.0,4340.0,4316.0,4.0,1.082842712474619,84.0,0.0
500.0,1513.0,4341.0,4365.0,4.0,1.448528137423857,96.8,0.0
500.0,1514.0,4348.0,4343.0,5.0,1.0,86.83333333333333,0.0
500.0,1515.0,4351.0,4385.0,7.0,1.1553300858899105,90.875,0.0
500.0,1516.0,4355.0,4344.0,2.0,1.1380711874576983,102.0,0.0
500.0,1517.0,4359.0,4368.0,9.0,1.165685424949238,99.3,0.0
500.0,1518.0,4361.0,4390.0,5.0,1.3737734478532142,95.33333333333331,0.0
500.0,1519.0,4362.0,4326.0,15.0,1.0883883476483185,89.125,0.0
500.0,1520.0,4363.0,4384.0,8.0,1.0,84.11111111111111,0.0
500.0,1521.0,4366.0,4378.0,2.0,1.1380711874576983,98.0,0.0
500.0,1522.0,4367.0,4379.0,2.0,1.1380711874576983,89.66666666666667,0.0
500.0,1523.0,4370.0,4343.0,4.0,1.0,88.0,0.0
500.0,1524.0,4371.0,4356.0,6.0,1.0591733660532994,86.28571428571429,0.0
500.0,1525.0,4372.0,4333.0,10.0,1.2038764261017532,93.1818181818182,0.0
500.0,1526.0,4375.0,4320.0,9.0,1.0828427124746192,85.8,0.0
500.0,1527.0,4381.0,4388.0,5.0,1.0690355937288492,94.16666666666669,0.0
500.0,1528.0,4382.0,4369.0,3.0,1.1035533905932735,90.0,0.0
500.0,1529.0,4383.0,4349.0,5.0,1.0690355937288492,94.33333333333331,0.0
500.0,1530.0,4392.0,4356.0,7.0,1.2285533905932735,85.5,0.0
500.0,1531.0,4394.0,4414.0,4.0,1.082842712474619,94.6,0.0
500.0,1532.0,4398.0,4388.0,2.0,1.2761423749153966,90.0,0.0
500.0,1533.0,4402.0,4397.0,7.0,1.2803300858899105,99.875,0.0
500.0,1534.0,4404.0,4406.0,3.0,1.1035533905932735,89.0,0.0
500.0,1535.0,4408.0,4420.0,2.0,1.1380711874576983,106.33333333333331,0.0
500.0,1536.0,4409.0,4417.0,3.0,1.3535533905932735,86.0,0.0
500.0,1537.0,4410.0,4389.0,4.0,1.082842712474619,92.8,0.0
500.0,1538.0,4411.0,4390.0,4.0,1.6828427124746193,88.8,0.0
500.0,1539.0,4412.0,4423.0,2.0,1.60947570824873,87.33333333333333,0.0
500.0,1540.0,4421.0,4387.0,6.0,1.4123356453389535,104.85714285714286,0.0
500.0,1541.0,4422.0,4436.0,4.0,1.282842712474619,103.2,0.0
500.0,1542.0,4425.0,4434.0,2.0,1.1380711874576983,94.66666666666669,0.0
500.0,1543.0,4426.0,4379.0,11.0,1.2761423749153968,86.75,0.0
500.0,1544.0,4427.0,4419.0,12.0,1.1274503268840292,94.76923076923076,0.0
500.0,1545.0,4428.0,4439.0,4.0,1.165685424949238,90.8,0.0
500.0,1546.0,4431.0,4436.0,6.0,1.9163162231961568,112.85714285714286,0.0
500.0,1547.0,4432.0,4444.0,2.0,1.1380711874576983,86.66666666666667,0.0
500.0,1548.0,4437.0,4465.0,5.0,1.6774158503743302,140.0,0.0
500.0,1549.0,4438.0,4391.0,17.0,1.3178527417632422,107.66666666666669,0.0
500.0,1550.0,4446.0,4423.0,4.0,1.082842712474619,81.4,0.0
500.0,1551.0,4447.0,4444.0,3.0,1.1035533905932735,87.0,0.0
500.0,1552.0,4448.0,4471.0,7.0,1.125,101.25,0.0
500.0,1553.0,4449.0,4464.0,2.0,1.60947570824873,90.33333333333331,0.0
500.0,1554.0,4450.0,4325.0,25.0,1.1181179927640568,88.11538461538461,0.0
500.0,1555.0,4451.0,4442.0,4.0,1.248528137423857,92.8,0.0
500.0,1556.0,4452.0,4416.0,9.0,1.389292222699217,119.0,0.0
500.0,1557.0,4455.0,4473.0,3.0,1.25,107.75,0.0
500.0,1558.0,4456.0,4439.0,3.0,1.1035533905932735,90.25,0.0
500.0,1559.0,4459.0,4442.0,4.0,1.082842712474619,97.2,0.0
500.0,1560.0,4463.0,4477.0,9.0,1.306449510224598,101.7,0.0
500.0,1561.0,4468.0,4420.0,8.0,1.0460237291525665,85.55555555555556,0.0
500.0,1562.0,4475.0,4485.0,2.0,1.1380711874576983,85.66666666666667,0.0
500.0,1563.0,4476.0,4487.0,3.0,1.6625703849682212,119.75,0.0
500.0,1564.0,4480.0,4393.0,17.0,1.147603013860688,89.83333333333333,0.0
500.0,1565.0,4482.0,4453.0,25.0,1.3356893100522251,95.57692307692308,0.0
500.0,1566.0,4486.0,4499.0,2.0,1.1380711874576983,83.66666666666667,0.0
500.0,1567.0,4488.0,4494.0,7.0,1.176776695296637,90.375,0.0
500.0,1568.0,4490.0,4504.0,3.0,1.1035533905932735,87.5,0.0
500.0,1569.0,4491.0,4525.0,6.0,1.1428571428571428,96.71428571428572,0.0
500.0,1570.0,4495.0,4496.0,7.0,1.1553300858899107,97.625,0.0
500.0,1571.0,4501.0,4500.0,3.0,1.1035533905932735,92.5,0.0
500.0,1572.0,4502.0,4518.0,2.0,2.1573786516665265,146.0,0.0
500.0,1573.0,4507.0,4464.0,14.0,1.0276142374915398,88.4,0.0
500.0,1574.0,4511.0,4499.0,2.0,1.2761423749153966,87.33333333333333,0.0
500.0,1575.0,4513.0,4518.0,4.0,1.612899020449196,135.4,0.0
500.0,1576.0,4514.0,4590.0,19.0,1.144974746830583,95.25,0.0
500.0,1577.0,4515.0,4497.0,6.0,1.2958668302664964,106.85714285714286,0.0
500.0,1578.0,4516.0,4413.0,17.0,1.3737734478532142,94.55555555555556,0.0
500.0,1579.0,4519.0,4479.0,9.0,1.4071067811865476,92.6,0.0
500.0,1580.0,4521.0,4457.0,10.0,1.0909090909090908,93.27272727272728,0.0
500.0,1581.0,4523.0,4547.0,4.0,1.082842712474619,99.0,0.0
500.0,1582.0,4526.0,4460.0,11.0,1.393993505113155,98.83333333333331,0.0
500.0,1583.0,4527.0,4517.0,16.0,7.686012355693253,211.7058823529412,0.0
500.0,1584.0,4528.0,4483.0,13.0,1.0591733660532994,92.71428571428572,0.0
500.0,1585.0,4529.0,4478.0,8.0,1.2293883446939975,98.77777777777776,0.0
500.0,1586.0,4530.0,4542.0,2.0,1.2761423749153966,92.0,0.0
500.0,1587.0,4531.0,4504.0,4.0,1.0,84.2,0.0
500.0,1588.0,4532.0,4506.0,26.0,1.2184998124670985,98.62962962962963,0.0
500.0,1589.0,4534.0,4496.0,7.0,1.051776695296637,90.5,0.0
500.0,1590.0,4541.0,4559.0,3.0,1.1035533905932735,104.5,0.0
500.0,1591.0,4543.0,4522.0,13.0,1.1183467321065987,94.42857142857144,0.0
500.0,1592.0,4544.0,4536.0,3.0,1.25,90.0,0.0
500.0,1593.0,4548.0,4542.0,3.0,1.2071067811865477,93.0,0.0
500.0,1594.0,4550.0,4538.0,3.0,15.48209706929603,210.5,0.0
500.0,1595.0,4554.0,4581.0,6.0,3.13022553051915,183.0,0.0
500.0,1596.0,4560.0,4547.0,2.0,1.1380711874576983,99.66666666666669,0.0
500.0,1597.0,4561.0,4403.0,28.0,1.1630317952192366,90.55172413793105,0.0
500.0,1598.0,4562.0,4555.0,3.0,1.516123775561495,103.5,0.0
500.0,1599.0,4566.0,4533.0,7.0,1.2795084971874735,106.625,0.0
500.0,1600.0,4567.0,4556.0,3.0,1.6625703849682212,116.75,0.0
500.0,1601.0,4569.0,4621.0,13.0,5.781118916118494,165.42857142857142,0.0
500.0,1602.0,4573.0,4591.0,3.0,1.1035533905932735,86.5,0.0
500.0,1603.0,4574.0,4570.0,4.0,1.082842712474619,96.8,0.0
500.0,1604.0,4577.0,4590.0,2.0,1.1380711874576983,92.33333333333331,0.0
500.0,1605.0,4578.0,4503.0,14.0,1.1771236166328254,88.93333333333334,0.0
500.0,1606.0,4583.0,4571.0,2.0,1.804737854124365,103.33333333333331,0.0
500.0,1607.0,4587.0,4611.0,6.0,1.7234993003208543,122.85714285714286,0.0
500.0,1608.0,4588.0,4570.0,3.0,1.8535533905932735,106.75,0.0
500.0,1609.0,4589.0,4571.0,4.0,1.4485281374238572,99.8,0.0
500.0,1610.0,4594.0,4575.0,11.0,4.21200727572579,144.41666666666666,0.0
500.0,1611.0,4597.0,4586.0,6.0,2.584404664243223,160.14285714285714,0.0
500.0,1612.0,4598.0,4581.0,8.0,3.060272561865922,192.88888888888889,0.0
500.0,1613.0,4599.0,4582.0,3.0,1.868033988749895,133.5,0.0
500.0,1614.0,4601.0,4585.0,3.0,1.1035533905932735,121.0,0.0
500.0,1615.0,4602.0,4579.0,4.0,1.3313708498984762,96.4,0.0
500.0,1616.0,4603.0,4591.0,3.0,1.3106601717798214,90.0,0.0
500.0,1617.0,4610.0,4586.0,7.0,2.2908625784002936,149.625,0.0
500.0,1618.0,4612.0,4553.0,13.0,1.320377241017041,91.78571428571428,0.0
500.0,1619.0,4613.0,4606.0,2.0,1.0,99.0,0.0
500.0,1620.0,4614.0,4632.0,25.0,7.814063801563576,185.34615384615384,0.0
500.0,1621.0,4616.0,4584.0,7.0,1.3830618877807477,104.0,0.0
500.0,1622.0,4617.0,4620.0,10.0,2.740795912939004,147.63636363636363,0.0
500.0,1623.0,4618.0,4557.0,19.0,1.8274888238242275,95.65,0.0
500.0,1624.0,4624.0,4604.0,8.0,4.785481067561652,211.11111111111111,0.0
500.0,1625.0,4625.0,4615.0,10.0,2.853992772686131,111.27272727272728,0.0
500.0,1626.0,4627.0,4634.0,10.0,4.079393350654784,115.9090909090909,0.0
500.0,1627.0,4628.0,4619.0,9.0,2.4432492850414627,114.5,0.0
500.0,1628.0,4630.0,4623.0,3.0,1.6035533905932735,94.0,0.0
500.0,1629.0,4633.0,4639.0,4.0,1.9772699034745351,163.6,0.0
500.0,1630.0,4635.0,4637.0,9.0,2.0886349517372675,162.3,0.0
500.0,1631.0,4636.0,4639.0,6.0,1.95831484749991,153.85714285714286,0.0
500.0,1632.0,4638.0,4642.0,16.0,6.757703270543917,188.2941176470588,0.0
500.0,1633.0,4640.0,4662.0,12.0,5.148280831276933,149.92307692307693,0.0
500.0,1634.0,4643.0,4659.0,18.0,7.123115655614634,193.78947368421052,0.0
500.0,1635.0,4644.0,4667.0,11.0,4.500998468363552,175.08333333333334,0.0
500.0,1636.0,4646.0,4608.0,19.0,5.442710481548899,180.45,0.0
500.0,1637.0,4650.0,4622.0,17.0,7.345154170568902,187.05555555555551,0.0
500.0,1638.0,4654.0,4673.0,11.0,2.922041258520499,150.58333333333334,0.0
500.0,1639.0,4655.0,4648.0,5.0,6.995213773822393,186.83333333333337,0.0
500.0,1640.0,4656.0,4652.0,15.0,6.148416363768858,200.875,0.0
500.0,1641.0,4657.0,4667.0,11.0,4.93586871088674,187.58333333333337,0.0
500.0,1642.0,4658.0,4651.0,2.0,3.746654963543983,135.66666666666666,0.0
500.0,1643.0,4660.0,4626.0,30.0,7.804169503554756,177.74193548387098,0.0
500.0,1644.0,4661.0,4673.0,11.0,3.2303409958670932,161.91666666666666,0.0
500.0,1645.0,4664.0,4666.0,10.0,,163.9090909090909,0.0
500.0,1646.0,4671.0,4652.0,11.0,8.57156731202208,206.91666666666663,0.0
500.0,1647.0,4674.0,4642.0,17.0,7.081795602501265,204.38888888888889,0.0
500.0,1648.0,4678.0,4673.0,11.0,3.6939949872921582,152.58333333333334,0.0
500.0,1649.0,4682.0,4669.0,13.0,6.704518812656501,180.78571428571428,0.0
500.0,1650.0,4683.0,4666.0,16.0,4.766488857165841,171.47058823529412,0.0
500.0,1651.0,4684.0,4677.0,11.0,3.768904265999368,142.58333333333334,0.0
500.0,1652.0,4686.0,4690.0,42.0,11.110806271415166,202.6279069767442,0.0
500.0,1653.0,4687.0,4692.0,8.0,6.174937961986105,203.22222222222223,0.0
500.0,1654.0,4695.0,4692.0,10.0,7.478586795407648,217.9090909090909,0.0
500.0,1655.0,4697.0,4694.0,16.0,17.093838338627624,202.1764705882353,0.0
500.0,1656.0,4708.0,4703.0,9.0,6.556606422467778,236.7,0.0
500.0,1657.0,4709.0,4707.0,5.0,8.141092679167647,238.33333333333337,0.0
500.0,1658.0,4710.0,4707.0,12.0,4.891226643502447,221.92307692307693,0.0
500.0,1659.0,10.0,7.0,7.0,1.3830618877807477,103.75,0.0
500.0,1660.0,10.0,4.0,19.0,1.792188342330541,102.3,0.0
500.0,1661.0,32.0,28.0,2.0,1.2761423749153966,117.0,0.0
500.0,1662.0,32.0,29.0,2.0,1.1380711874576983,115.33333333333331,0.0
500.0,1663.0,54.0,68.0,11.0,1.9619336472387543,146.5,0.0
500.0,1664.0,54.0,31.0,14.0,1.813337201090496,121.8,0.0
500.0,1665.0,90.0,75.0,6.0,1.4040610178208843,103.85714285714286,0.0
500.0,1666.0,90.0,75.0,8.0,1.3793570624858995,106.11111111111111,0.0
500.0,1667.0,105.0,100.0,3.0,1.3090169943749477,158.25,0.0
500.0,1668.0,105.0,106.0,4.0,2.3625118400082528,156.0,0.0
500.0,1669.0,116.0,112.0,4.0,1.447213595499958,153.8,0.0
500.0,1670.0,116.0,107.0,5.0,2.1573786516665265,164.33333333333334,0.0
500.0,1671.0,120.0,108.0,3.0,1.790569415042095,139.5,0.0
500.0,1672.0,135.0,121.0,7.0,1.4133919736706582,112.625,0.0
500.0,1673.0,386.0,367.0,11.0,5.670059164115378,170.83333333333334,0.0
500.0,1674.0,413.0,396.0,6.0,4.2570819552226995,117.14285714285714,0.0
500.0,1675.0,421.0,446.0,6.0,14.494966795652571,177.85714285714286,0.0
500.0,1676.0,421.0,391.0,9.0,,173.3,0.0
500.0,1677.0,572.0,590.0,6.0,10.25485642943461,184.0,0.0
500.0,1678.0,572.0,519.0,13.0,8.152362556271218,208.07142857142856,0.0
500.0,1679.0,611.0,600.0,6.0,10.826638291595764,197.0,0.0
500.0,1680.0,621.0,617.0,2.0,5.879391780312485,238.33333333333337,0.0
500.0,1681.0,621.0,617.0,15.0,3.28139969725816,193.125,0.0
500.0,1682.0,777.0,782.0,5.0,1.540440114519881,106.33333333333331,0.0
500.0,1683.0,777.0,748.0,10.0,1.8519664446919315,104.54545454545456,0.0
500.0,1684.0,809.0,828.0,10.0,2.815771990075143,161.0909090909091,0.0
500.0,1685.0,809.0,770.0,11.0,2.1970881818326458,126.58333333333331,0.0
500.0,1686.0,826.0,861.0,8.0,1.4325469141102412,111.22222222222224,0.0
500.0,1687.0,826.0,796.0,10.0,2.1299593894761575,137.72727272727272,0.0
500.0,1688.0,872.0,873.0,5.0,2.0786893258332633,154.16666666666666,0.0
500.0,1689.0,872.0,811.0,17.0,1.6225905958876077,106.27777777777776,0.0
500.0,1690.0,935.0,962.0,7.0,2.706391199815373,146.25,0.0
500.0,1691.0,935.0,833.0,22.0,2.1779876123075392,128.3913043478261,0.0
500.0,1692.0,957.0,943.0,2.0,4.7077018752058875,130.66666666666666,0.0
500.0,1693.0,957.0,964.0,7.0,1.8669581032073657,120.25,0.0
500.0,1694.0,957.0,990.0,7.0,1.9716733956863184,124.5,0.0
500.0,1695.0,1095.0,1054.0,6.0,2.195106616105278,134.28571428571428,0.0
500.0,1696.0,1095.0,1110.0,7.0,1.3321067811865477,116.875,0.0
500.0,1697.0,1116.0,1105.0,11.0,1.4708567949894071,123.83333333333331,0.0
500.0,1698.0,1135.0,1172.0,17.0,4.515491260342271,160.5,0.0
500.0,1699.0,1213.0,1204.0,4.0,1.6625703849682212,130.4,0.0
500.0,1700.0,1213.0,1255.0,11.0,1.8977249195621129,125.41666666666669,0.0
500.0,1701.0,1332.0,1237.0,18.0,1.6172590558609397,101.10526315789474,0.0
500.0,1702.0,1550.0,1534.0,6.0,,199.0,0.0
500.0,1703.0,1550.0,1574.0,7.0,,198.0,0.0
500.0,1704.0,1653.0,1619.0,15.0,2.099659590617003,148.4375,0.0
500.0,1705.0,1653.0,1760.0,28.0,1.7800291133913804,112.17241379310344,0.0
500.0,1706.0,1927.0,1942.0,4.0,1.5313708498984762,112.4,0.0
500.0,1707.0,1956.0,1921.0,8.0,,202.44444444444449,0.0
500.0,1708.0,1956.0,1921.0,10.0,1.922284786638419,181.9090909090909,0.0
500.0,1709.0,1996.0,2029.0,5.0,1.372677996249965,142.16666666666666,0.0
500.0,1710.0,1996.0,1910.0,19.0,2.348747567686422,164.1,0.0
500.0,1711.0,2075.0,2089.0,3.0,,173.5,0.0
500.0,1712.0,2075.0,2036.0,10.0,,191.8181818181818,0.0
500.0,1713.0,2122.0,2092.0,6.0,1.355040196319796,89.42857142857143,0.0
500.0,1714.0,2122.0,2067.0,9.0,1.2242640687119286,89.5,0.0
500.0,1715.0,2183.0,2182.0,3.0,,165.0,0.0
500.0,1716.0,2183.0,2166.0,4.0,,167.6,0.0
500.0,1717.0,2210.0,2202.0,2.0,1.2071067811865477,174.33333333333334,0.0
500.0,1718.0,2210.0,2193.0,3.0,1.4142135623730951,169.75,0.0
500.0,1719.0,2463.0,2516.0,8.0,2.5731724414027832,103.66666666666669,0.0
500.0,1720.0,2511.0,2563.0,9.0,3.4120140633289067,159.8,0.0
500.0,1721.0,2511.0,2453.0,24.0,2.6413035476447715,171.36,0.0
500.0,1722.0,2560.0,2573.0,8.0,1.4063171388324869,110.11111111111111,0.0
500.0,1723.0,2560.0,2508.0,9.0,1.306449510224598,125.4,0.0
500.0,1724.0,2561.0,2529.0,5.0,1.7761423749153968,147.0,0.0
500.0,1725.0,2561.0,2544.0,8.0,2.622347351054616,187.44444444444449,0.0
500.0,1726.0,2568.0,2633.0,12.0,1.892899913008541,130.76923076923077,0.0
500.0,1727.0,2568.0,2439.0,20.0,2.017383722951988,181.3809523809524,0.0
500.0,1728.0,2632.0,2422.0,34.0,1.4701669749347344,95.02857142857142,0.0
500.0,1729.0,2716.0,2647.0,8.0,3.01803085112982,145.11111111111111,0.0
500.0,1730.0,2716.0,2674.0,13.0,4.941426543754541,161.71428571428572,0.0
500.0,1731.0,2735.0,2691.0,5.0,1.7071067811865477,92.5,0.0
500.0,1732.0,2735.0,2752.0,6.0,1.320377241017041,96.71428571428572,0.0
500.0,1733.0,2841.0,2768.0,14.0,2.280263661965973,148.8,0.0
500.0,1734.0,2942.0,2961.0,11.0,1.990529126447723,128.16666666666666,0.0
500.0,1735.0,2942.0,2820.0,23.0,1.418127410446797,93.91666666666669,0.0
500.0,1736.0,2993.0,3002.0,5.0,1.4714045207910316,117.0,0.0
500.0,1737.0,3012.0,2986.0,5.0,6.120665585494406,139.16666666666666,0.0
500.0,1738.0,3012.0,3098.0,9.0,2.7252001958675733,110.3,0.0
500.0,1739.0,3013.0,3004.0,17.0,4.379389844897672,131.5,0.0
500.0,1740.0,3013.0,3003.0,17.0,7.905850472291082,111.66666666666669,0.0
500.0,1741.0,3072.0,3047.0,6.0,1.4632343838741837,106.71428571428572,0.0
500.0,1742.0,3072.0,2984.0,12.0,1.5493950479793042,112.92307692307692,0.0
500.0,1743.0,3130.0,3082.0,6.0,4.627702928506777,167.57142857142858,0.0
500.0,1744.0,3130.0,3056.0,10.0,2.6748609972724187,137.0909090909091,0.0
500.0,1745.0,3209.0,3173.0,6.0,19.912060146682585,214.1428571428571,0.0
500.0,1746.0,3356.0,3336.0,4.0,1.365685424949238,113.4,0.0
500.0,1747.0,3356.0,3383.0,8.0,1.3412297568739415,115.11111111111111,0.0
500.0,1748.0,3367.0,3371.0,3.0,2.118033988749895,161.0,0.0
500.0,1749.0,3367.0,3258.0,19.0,1.9243737838432105,120.2,0.0
500.0,1750.0,3375.0,3364.0,6.0,1.6398155235170104,109.71428571428572,0.0
500.0,1751.0,3375.0,3331.0,8.0,1.229388344693998,93.11111111111111,0.0
500.0,1752.0,3404.0,3350.0,9.0,1.465685424949238,105.6,0.0
500.0,1753.0,3404.0,3476.0,10.0,1.3168437612944155,101.0,0.0
500.0,1754.0,3404.0,3476.0,10.0,1.5577784467374052,113.8181818181818,0.0
500.0,1755.0,3460.0,3482.0,3.0,1.9125703849682212,150.0,0.0
500.0,1756.0,3460.0,3395.0,9.0,1.4135562914111457,100.0,0.0
500.0,1757.0,3580.0,3517.0,14.0,15.33228781685771,110.33333333333331,0.0
500.0,1758.0,3593.0,3559.0,7.0,2.028346595301795,130.5,0.0
500.0,1759.0,3594.0,3566.0,7.0,1.3624368670764584,90.125,0.0
500.0,1760.0,3624.0,3394.0,44.0,2.045914693378474,134.3111111111111,0.0
500.0,1761.0,3711.0,3650.0,15.0,2.0295084971874737,122.75,0.0
500.0,1762.0,3737.0,3717.0,5.0,1.4142135623730951,105.66666666666669,0.0
500.0,1763.0,3812.0,3858.0,10.0,1.6272268124192424,106.0909090909091,0.0
500.0,1764.0,3812.0,3730.0,20.0,1.8527743785169908,115.38095238095238,0.0
500.0,1765.0,3937.0,3945.0,4.0,1.7300563079745772,122.6,0.0
500.0,1766.0,3984.0,3968.0,3.0,1.6196771661547686,102.75,0.0
500.0,1767.0,3984.0,4008.0,14.0,1.563780159070869,104.46666666666668,0.0
500.0,1768.0,3998.0,3977.0,7.0,1.5901686689672951,106.125,0.0
500.0,1769.0,3998.0,3906.0,17.0,2.1119633178813686,123.16666666666669,0.0
500.0,1770.0,4031.0,4007.0,6.0,1.5806421574637115,117.14285714285714,0.0
500.0,1771.0,4056.0,4030.0,7.0,10.933829218809056,161.0,0.0
500.0,1772.0,4056.0,3918.0,27.0,4.591294560789756,140.75,0.0
500.0,1773.0,4081.0,4091.0,6.0,1.5806421574637113,118.85714285714286,0.0
500.0,1774.0,4126.0,4103.0,3.0,1.3535533905932735,95.75,0.0
500.0,1775.0,4126.0,4112.0,3.0,1.8535533905932735,104.25,0.0
500.0,1776.0,4201.0,4169.0,7.0,1.5303300858899105,97.375,0.0
500.0,1777.0,4227.0,4223.0,6.0,1.9000804399636813,145.14285714285714,0.0
500.0,1778.0,4346.0,4335.0,2.0,6.848419953721266,112.33333333333331,0.0
500.0,1779.0,4346.0,4380.0,5.0,3.207457248399438,115.66666666666669,0.0
500.0,1780.0,4415.0,4385.0,5.0,1.1380711874576983,101.66666666666669,0.0
500.0,1781.0,4415.0,4435.0,7.0,1.4133919736706582,128.125,0.0
500.0,1782.0,4434.0,4414.0,7.0,1.2588834764831844,98.375,0.0
500.0,1783.0,4494.0,4453.0,7.0,1.4053300858899105,95.75,0.0
500.0,1784.0,4497.0,4430.0,12.0,1.1274503268840292,90.3076923076923,0.0
500.0,1785.0,4576.0,4585.0,8.0,2.4807667363558163,175.55555555555554,0.0
500.0,1786.0,4576.0,4518.0,12.0,2.0301073638037175,137.53846153846155,0.0
500.0,1787.0,4675.0,4670.0,3.0,10.306425226171552,190.5,0.0
500.0,1788.0,4675.0,4680.0,6.0,5.834517036137683,192.57142857142856,0.0
500.0,1789.0,4673.0,4676.0,17.0,4.315482449063605,169.27777777777777,0.0
500.0,1790.0,4690.0,4676.0,32.0,11.567628169534508,157.03030303030303,0.0
500.0,1791.0,4705.0,4702.0,21.0,4.921242476365314,191.27272727272728,0.0
500.0,1792.0,4705.0,4693.0,26.0,18.124491430409684,215.5185185185185,0.0
500.0,1793.0,12.0,13.0,31.0,1.800445986835329,105.0625,0.0
500.0,1794.0,35.0,42.0,5.0,1.0,107.83333333333331,0.0
500.0,1795.0,35.0,50.0,14.0,1.2161760458079522,110.2,0.0
500.0,1796.0,57.0,67.0,5.0,1.67741585037433,130.16666666666666,0.0
500.0,1797.0,57.0,47.0,22.0,1.7910211002929532,122.8695652173913,0.0
500.0,1798.0,95.0,115.0,10.0,1.4980644240562797,110.1818181818182,0.0
500.0,1799.0,108.0,120.0,3.0,1.790569415042095,139.5,0.0
500.0,1800.0,108.0,100.0,5.0,1.481058252895446,140.83333333333334,0.0
500.0,1801.0,118.0,112.0,2.0,1.3333333333333333,160.33333333333334,0.0
500.0,1802.0,118.0,131.0,8.0,1.948514561916173,155.44444444444446,0.0
500.0,1803.0,123.0,113.0,4.0,4.827215185401191,156.8,0.0
500.0,1804.0,136.0,134.0,6.0,1.2949278717494257,116.28571428571428,0.0
500.0,1805.0,391.0,421.0,9.0,,173.3,0.0
500.0,1806.0,417.0,435.0,3.0,4.5,121.5,0.0
500.0,1807.0,417.0,416.0,5.0,6.162661191444045,125.0,0.0
500.0,1808.0,428.0,434.0,5.0,11.19819958497108,186.16666666666663,0.0
500.0,1809.0,428.0,457.0,13.0,5.688055588452992,177.78571428571428,0.0
500.0,1810.0,614.0,637.0,7.0,3.5252097229916055,204.125,0.0
500.0,1811.0,614.0,637.0,10.0,3.1,176.72727272727272,0.0
500.0,1812.0,627.0,722.0,28.0,6.453847774236854,192.3448275862069,0.0
500.0,1813.0,778.0,782.0,2.0,1.8834271799576283,115.0,0.0
500.0,1814.0,778.0,779.0,6.0,2.0337239967856844,121.57142857142856,0.0
500.0,1815.0,815.0,821.0,2.0,4.414213562373095,159.0,0.0
500.0,1816.0,815.0,786.0,7.0,3.3062507816025013,169.125,0.0
